Reviews,stars 
"No ambiance at all. Loud , cafeteria like. Our wait staff was nice but.....she left our table and didn't even get one persons order, we asked for 2 extra wine glasses so our friends could taste our wine....she never brought. Then noticed she didn't and still did nothing. ",5
I will go to the wine bistro on route 23. Way better,5
"Great food, great wine and great evening.",5
Good food as always.   Service is also excellent.   They stayed open in inclement weather to honor our reservation which was much appreciated.,5
"We have been here multiple times, but it has been about 6 months since our last visit. This time, I was very disappointed in the portion sizes of the meal. The baked Brie appetizer was MUCH smaller than what I recall, with the Brie being smaller than the palm of my hand.",4
"As always The Wine Bistro does not disappoint.  Great ambience, congenial staff, and food is usually good to excellent.  They have ""returned"" 3 seasonal specials which are excellent ""comfort"" foods for these cold winter days.  Enjoy!",5
"I met my friend at the Wine Bistro in Westerville for an early dinner.  We chose a bottle of wine off the menu and had them uncork it for us.  They were very good on recommendations.  It was still happy hour, so we ordered several items off the happy hour menu and shared them.  The half truffled mushroom bruschetta was my favorite.  The flatbreads were also delicious.",4
"We ordered their short rib dish served with risotto and a chop salad.  The salad was OK, not great, not bad, but OK.  The short rib dish was a large portion.  Not enough gravy/sauce on the meat, so the meat seemed a bit dry. The risotto was way too thick.  Don't think I will return.",5
The food and service was great.,5
"I have been to the Westerville location several times. Service has never been great but we love the ambiance and the food and of course the wine!  But this visit we had Abby has our watiteress and she was AMAZING!  Bubbly, great personality, informative and just made our overall experience better!  She’s a keeper for sure.",5
We had a party of 7 in the back room.  The service was great and the food is consistently good.  I ordered the crab cake appetizer and the salmon dinner.  Delish!,5
"The service at this Wine Bistro leaves much to be desired. It was wine tasting night- the restaurant was full. We did have a large party of 11 but if you cannot accommodate a party of that size don't take the reservation!  Our server complained several times about being confused (bringing wrong food to the table), overwhelmed (rude and snarky) and finally said, ""It's awful in here right now, I wouldn't be here if I didn't have to be."" I spoke to a supervisor- no manager on duty. They worked hard to make things better, but it was an uphill climb. I would give this restaurant -5 (negative 5) stars for service and would never return again. Ruined a birthday celebration that had been planned for weeks.",5
