Reviews,stars 
" Love this place in every way. The servers and chef/owner(s) convey the sense that we're esteemed guests in their home. The food is simply scrumptious (delicious as plated and also accommodating requested modifications), there's a terrific array of beverages (loved both the wine the server recommended and my son's ""house-made"" mango soda); the folks there tonight seemed truly enjoy kids (so refreshing, especially as our city is shifting demographically); and it's an incredibly relaxed, comfortable atmosphere. My new favorite joint. ",5
" Excellent food! Love the rotisserie chicken and brisket, as well as the salads, mussels and yummy side dishes.  AND the music is phenomenal :-) ",5
 The bistro steak complimented by gaufrettes and fried peppers was superb.  The monkfish in saffron sauce outstanding. ,5
 We enjoyed everything from start to finish! Nice atmosphere too and friendly service. ,5
" We really liked everything about Hoffman's.  Service was very nice and non-intrusive.  I think our server was Chris.  Very attentive and respectful.  I like this type of food.  Comforty, hearty, flavorful.  Had the chicken, kale caesar, pork loin, squash blossoms, mussels, cheesecake and peach crumble.  I loved my pork loin.  Seasoned well, cooked perfectly.  Came with red potatoes and haricoverts.  Mixed with the rich sauce was very yum.    Great neighborhood spot with a friendly staff and good food at reasonable prices for SF. ",4
" Consistently interesting seasonal sides, great vegetables and fantastic chicken as well as other options for main dishes ",5
 Awesome people great service. ,5
" We had the beef brisket and the pasta special.  I loved the warm potato salad and broccolini served with the beef, and the beef was very tasty but also very fatty for my taste. I will probably order a different entree next time. Our server was very helpful with the beer list and with our menu questions. We loved the service and will definitely return. ",5
" I exposed my friends to another great restaurant with good food, good service &amp; good wine. We had the romaine salad, steak &amp; rotisserie chicken with a side of the roasted cauliflower. Dessert was a peach crumble with ice cream on top. All were DELICIOUS!! Our server was very pleasant and patient with us since 3/4 were newbies! And you can't beat the nice welcome when greeted by the owner at the door! Thanks, Chef!! I plan to expose more friends to this quaint size spot in the Mission! ",5
 Absolutely amazing food and desert!!!! ,5
" The food was very good. Like far too many restaurants today, the server lacked manners and any understanding of how to serve graciously.  Before some of our group of four finished eating the server started cleaning plates and disrupted the mood of a pleasant meal. This continued with the waiter interrupting our meal by removing plates as they became empty until I finally told him to stop. There is no excuse for this lack of manners. ",4
" Offering just what it says, Hoffmann's menu offers grilled and rotisserie meats. But they also bring out good side orders and specials. The 1/2 chicken was succulent, a little salty, and accompanied with tasty small cooked onions and potatoes. Decent wine and beer list. I'll go back, but with so many restaurants in the neighborhood, it may be a while. ",4
" Solid. Real neighborhood spot for locals.  Lovely staff, consistently great food. ",5
