Reviews,stars 
"With an abundance of steak/Italian in midtown, this really does stand out. Food and atmosphere are great, but does clear out on the early-ish side mid-week. When I say early, I mean by 10:00 the vibe inside the restaurant dies down considerably. Service was a bit off, but food makes up for it.",2
"We traveled into the city for a Thursday evening show and decided to trek a few blocks north for dinner, instead of a quick meal on restaurant row. Glad we did! Food was very good, steak was outstanding and so was the service. Aps, dinner, wine and desert for two, including tip, came in under $200. We' ll be back.",5
Quality Italian has been booked for months since they opened. I was excited to make a reservation for 4 at 8pm on a Tuesday. We arrived at 7:30 and had a few drinks at the bar. It wasn't until 9:15 that we were seated. The staff was apologetic and we quickly forgot how hungry we were. The food was excellent and creative. Our waiter brought us complimentary pasta and dessert since we waited so long. We cannot wait to go back for another delicious meal.,3
The host had no idea what she was doing. They were overbooked and had no idea how to manage the patiently aggravated waiting customers. Finally after we pressed them over and over to get seated they have us a decent table with apologies.,4
"We probably won't return any time soon. Too bad, the food was actually quite delicious.",5
food was excellent - everything about my experience was great and I already told friends about it and they have reservations for next week and I would definitely go back,2
"The chicken Parm is not as good as I get in many neighborhood Italian joints, don;t bother. The porkchop was very good , the veal Milanese not so much. The menu is verey heavy on steak but they already have Quality Meats whci is really good. I might go back, not bad but could be better.",4
"The Name is misleading. This is a steakhouse, not an Italian restaurant. They do have a great selection of food that was very well prepared. The veal chop is outstanding but my Toahawk steak was just OK.",5
"No complaints about this restaurant. Food is fabulous, especially the sausage bread as an appetizer.",5
"Try the branzino, the best fish I've ever had.",5
"I took my family here for lunch. I was inspired by the recent NYT review which gave the restaraunt only one star, but the presentation sounded like fun. Disappointingly for me, during lunch, nothing is prepared table side. Attractive restaraunt. Good service. But the food was mediocre. You could do better going elsewhere.",5
"We ate Thanksgiving lunch at QI. It was the dinner menu. Entrees range fro $28-50+. The grilled octopus appetizer was perfectly cooked. The small ravioli stuffed with minced porterhouse was very delicious. The balsamic glazed filet with crisp bone marrow was extremely tender and flavorful. If you like the brown liquors, don't miss the midtown! Very nice wine list. We shared the construct your own zeppoli dessert, a tasty finish. Our meal for two with one midtown and two glasses of napa cab and two cappuccinos came to just shy of $200 including tip. The wait staff was lovely, attentive and not intrusive. Chef Tacinelli knows his food.",5
